latitude,longitude,data,dia_semana,mes,is_weekend,hora,Sinistro,Chuva,tipo_via_num,tp_veiculo_bicicleta,tp_veiculo_caminhao,tp_veiculo_motocicleta,tp_veiculo_nao_disponivel,tp_veiculo_onibus,tp_veiculo_outros,tp_veiculo_automovel
"-22,32021367","-49,06842442",2024-07-11,3,7,0,20,0,0,"0,0",0,0,0,0,0,0,0
"-22,33224214","-49,08628499",2023-06-28,2,6,0,7,1,0,"0,0",0,0,0,0,0,0,1
"-22,051787799955694","-49,066096259521174",2023-03-25,5,3,1,0,0,1,"0,0",0,0,0,0,0,0,0
"-22,32006741","-49,08867237",2025-08-02,5,8,1,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,31860933781081","-49,033991884387405",2023-11-26,6,11,1,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,335248897335944","-49,105455574558285",2024-10-22,1,10,0,5,0,0,"0,0",0,0,0,0,0,0,0
"-22,3258962","-49,07970414",2023-07-11,1,7,0,18,1,0,"0,0",0,0,0,0,0,0,0
"-22,302701951277378","-49,005729892791614",2022-04-30,5,4,1,15,0,0,"0,0",0,0,0,0,0,0,0
"-22,364674730069723","-49,03568410418172",2024-02-07,2,2,0,7,0,1,"0,0",0,0,0,0,0,0,0
"-22,28253685742302","-49,04805366702175",2022-11-05,5,11,1,10,0,0,"0,0",0,0,0,0,0,0,0
"-22,316848566387254","-49,00371213229926",2025-05-20,1,5,0,17,0,0,"0,0",0,0,0,0,0,0,0
"-22,33390514","-49,11115077",2022-11-30,2,11,0,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,3287268","-49,0669337",2025-01-30,3,1,0,17,0,0,"0,0",0,0,0,0,0,0,0
"-22,32444134","-49,07798613",2023-03-10,4,3,0,15,0,1,"0,0",0,0,0,0,0,0,0
"-22,392928615724713","-49,09727204605533",2022-02-03,3,2,0,0,0,0,"0,0",0,0,0,0,0,0,0
"-22,32407240058857","-48,991155730316514",2023-04-02,6,4,1,12,0,0,"0,0",0,0,0,0,0,0,0
"-22,23232816746467","-49,15779087915633",2025-02-01,5,2,1,18,0,0,"0,0",0,0,0,0,0,0,0
"-22,323380442152374","-48,98687066763148",2023-11-03,4,11,0,2,0,1,"0,0",0,0,0,0,0,0,0
"-22,310632110383924","-49,06764630751078",2025-02-21,4,2,0,13,0,0,"0,0",0,0,0,0,0,0,0
"-22,30823469","-49,10534777",2025-02-06,3,2,0,21,0,0,"0,0",0,0,0,0,0,0,0
"-22,383332975086773","-49,03664904213894",2023-11-26,6,11,1,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,31816437","-49,11410857",2022-06-20,0,6,0,18,1,0,"0,0",0,0,0,0,0,0,0
"-22,3438264","-49,07776529",2023-09-17,6,9,1,21,0,0,"0,0",0,0,0,0,0,0,0
"-22,27259814141335","-49,06627500582103",2025-01-07,1,1,0,7,0,1,"0,0",0,0,0,0,0,0,0
"-22,32081049","-49,07708705",2025-12-11,3,12,0,16,0,0,"0,0",0,0,0,0,0,0,0
"-22,32738967","-49,08422685",2024-06-22,5,6,1,1,1,0,"0,0",0,0,1,0,0,0,0
"-22,37428439","-49,04888508",2023-12-13,2,12,0,6,1,0,"1,0",0,0,0,0,0,0,0
"-22,328800604897303","-49,10582788122804",2025-06-28,5,6,1,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,32919229","-49,08188961",2023-01-10,1,1,0,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,3166701887766","-48,97784746821264",2022-05-28,5,5,1,20,0,0,"0,0",0,0,0,0,0,0,0
"-22,32831111","-49,06133446",2022-09-20,1,9,0,1,0,0,"0,0",0,0,0,0,0,0,0
"-22,32239701","-49,06447095",2024-06-12,2,6,0,14,0,0,"0,0",0,0,0,0,0,0,0
"-22,2333616","-49,1513674",2023-08-05,5,8,1,23,1,0,"1,0",0,0,0,0,0,0,1
"-22,33063204","-49,07614039",2022-06-22,2,6,0,18,1,0,"0,0",0,0,1,0,0,0,1
"-22,33201159","-49,08614851",2024-09-01,6,9,1,6,0,0,"0,0",0,0,0,0,0,0,0
"-22,29733418","-49,1098264",2025-04-27,6,4,1,20,0,0,"1,0",0,0,0,0,0,0,0
"-22,32106111531375","-49,06115739722515",2025-06-24,1,6,0,18,0,0,"0,0",0,0,0,0,0,0,0
"-22,3246535","-49,0758619",2023-04-12,2,4,0,12,0,0,"1,0",0,0,0,0,0,0,0
"-22,33227347","-49,0863074",2022-05-15,6,5,1,20,0,0,"0,0",0,0,0,0,0,0,0
"-22,30921322032138","-49,05123824957674",2022-10-01,5,10,1,2,0,0,"0,0",0,0,0,0,0,0,0
"-22,35451059","-49,09737055",2024-10-03,3,10,0,0,0,0,"0,0",0,0,0,0,0,0,0
"-22,31571686","-49,13265539",2023-11-22,2,11,0,9,0,1,"0,0",0,0,0,0,0,0,0
"-22,266480077238445","-49,06670221393574",2024-09-05,3,9,0,12,0,0,"0,0",0,0,0,0,0,0,0
"-22,333715006798826","-49,050865083602204",2024-09-27,4,9,0,0,0,0,"0,0",0,0,0,0,0,0,0
"-22,340562425","-49,0620094122",2023-02-01,2,2,0,19,1,0,"0,0",0,0,1,0,0,1,0
"-22,32897213","-49,0649486",2023-02-08,2,2,0,7,0,0,"0,0",0,0,0,0,0,0,0
"-22,32240347","-49,05160437",2023-01-29,6,1,1,8,0,0,"0,0",0,0,0,0,0,0,0
"-22,21330928","-49,17582833",2022-05-27,4,5,0,0,0,1,"0,0",0,0,0,0,0,0,0
"-22,29654117425089","-49,02967159724413",2022-02-24,3,2,0,1,0,0,"0,0",0,0,0,0,0,0,0
"-22,3321464","-49,086167",2023-06-14,2,6,0,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,3182632","-49,01709207",2022-05-01,6,5,1,9,1,0,"0,0",0,0,0,0,0,0,0
"-22,33048126621079","-49,26195314590952",2024-08-19,0,8,0,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,35670647","-49,04722584",2023-05-16,1,5,0,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,2897523682","-49,0534765665",2023-06-02,4,6,0,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,3354232937","-49,0984809402",2022-12-05,0,12,0,6,1,0,"0,0",0,0,0,0,0,0,1
"-22,290215497604454","-49,10093918648386",2023-09-02,5,9,1,9,0,1,"0,0",0,0,0,0,0,0,0
"-22,32890547462607","-49,09990927400036",2025-09-30,1,9,0,6,0,1,"0,0",0,0,0,0,0,0,0
"-22,251176536505355","-49,055045675812195",2022-04-07,3,4,0,0,0,0,"1,0",0,0,0,0,0,0,0
"-22,06867728458335","-49,12468760794501",2022-09-09,4,9,0,7,0,0,"0,0",0,0,0,0,0,0,0
"-22,158812384543204","-49,0919618850769",2022-05-03,1,5,0,1,0,0,"0,0",0,0,0,0,0,0,0
"-22,29946629","-49,0283128",2024-02-04,6,2,1,14,0,0,"0,0",0,0,0,0,0,0,0
"-22,34033704","-49,06237615",2022-02-14,0,2,0,19,1,0,"0,0",0,0,1,0,0,0,1
"-22,32604929","-49,069001",2022-06-05,6,6,1,21,1,0,"0,0",0,0,0,0,0,0,0
"-22,152504500570306","-49,20928399132567",2024-07-23,1,7,0,19,0,0,"0,0",0,0,0,0,0,0,0
"-22,304263245874154","-48,98825814743202",2023-03-02,3,3,0,19,0,1,"0,0",0,0,0,0,0,0,0
"-22,32358895","-49,00673775",2022-06-18,5,6,1,15,1,0,"0,0",0,0,0,0,0,0,0
"-22,220059163023336","-49,116201906583356",2022-08-09,1,8,0,17,0,0,"0,0",0,0,0,0,0,0,0
"-22,31675612","-49,10752979",2025-02-18,1,2,0,7,0,0,"0,0",0,0,0,0,0,0,0
"-22,3334068694762","-49,06708626921408",2023-11-08,2,11,0,10,0,1,"0,0",0,0,0,0,0,0,0
"-22,30824126098378","-48,994039811605255",2024-04-14,6,4,1,1,0,0,"0,0",0,0,0,0,0,0,0
"-22,32031816","-49,06833689",2024-12-11,2,12,0,23,0,0,"0,0",0,0,0,0,0,0,0
"-22,353763288052612","-49,04375133752404",2023-02-07,1,2,0,11,0,0,"1,0",0,0,0,0,0,0,0
"-22,329120111802933","-49,050695776464686",2024-04-08,0,4,0,18,0,0,"1,0",0,0,0,0,0,0,0
"-22,3337003","-49,03649484",2025-04-23,2,4,0,12,0,0,"0,0",0,0,0,0,0,0,0
"-22,3234025","-49,05791846",2022-06-17,4,6,0,8,1,0,"0,0",0,0,0,0,0,0,0
"-22,324364324333313","-49,022021187477",2024-03-22,4,3,0,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,3258962","-49,07970414",2023-06-25,6,6,1,9,0,0,"0,0",0,0,0,0,0,0,0
"-22,32879655","-49,09195073",2024-12-05,3,12,0,23,1,0,"0,0",0,0,1,0,0,0,1
"-22,17146388936566","-49,062048062052945",2024-02-16,4,2,0,13,0,1,"0,0",0,0,0,0,0,0,0
"-22,32676531","-49,02155811",2023-03-24,4,3,0,19,1,0,"0,0",0,0,1,0,0,0,1
"-22,348227016636578","-49,08780287043302",2024-12-14,5,12,1,11,0,0,"0,0",0,0,0,0,0,0,0
"-22,32759526","-49,0843729",2025-09-16,1,9,0,2,0,0,"0,0",0,0,0,0,0,0,0
"-22,30378211430252","-49,06246746779155",2025-09-11,3,9,0,8,0,1,"0,0",0,0,0,0,0,0,0
"-22,3308","-49,0814",2022-11-03,3,11,0,18,1,0,"0,0",0,0,0,1,0,0,0
"-22,33201159","-49,08614851",2024-11-01,4,11,0,8,0,0,"0,0",0,0,0,0,0,0,0
"-22,34063339","-49,02374765",2025-10-22,2,10,0,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,33693116","-49,09066106",2023-09-02,5,9,1,21,1,0,"0,0",0,0,0,0,0,0,0
"-22,32027338","-49,0683744",2025-11-12,2,11,0,17,0,0,"0,0",0,0,0,0,0,0,0
"-22,2916705","-49,0709115",2024-02-02,4,2,0,11,1,0,"0,0",0,0,1,0,0,0,1
"-22,361214958730688","-49,095748782067155",2024-08-24,5,8,1,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,344024370325414","-49,089131591489945",2022-09-13,1,9,0,17,0,1,"0,0",0,0,0,0,0,0,0
"-22,3202622","-49,07728791",2024-08-27,1,8,0,20,0,0,"0,0",0,0,0,0,0,0,0
"-22,06583231933006","-49,08697569868653",2025-12-19,4,12,0,22,0,1,"0,0",0,0,0,0,0,0,0
"-22,315655435956227","-49,009863882495985",2024-05-30,3,5,0,9,0,0,"0,0",0,0,0,0,0,0,0
"-22,237196019758002","-49,16690726316044",2022-05-08,6,5,1,12,0,0,"0,0",0,0,0,0,0,0,0
"-22,33807885791041","-49,05856634760294",2024-02-19,0,2,0,9,0,0,"0,0",0,0,0,0,0,0,0
"-22,3258962","-49,07970414",2022-06-23,3,6,0,23,0,0,"0,0",0,0,0,0,0,0,0
"-22,33619129","-49,06472834",2025-01-13,0,1,0,10,1,0,"0,0",0,0,0,0,0,0,0
"-22,24525707","-49,12957991",2024-02-06,1,2,0,11,1,0,"1,0",0,0,0,0,0,0,1
"-22,326349548817948","-49,04497135868152",2022-08-23,1,8,0,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,30641616","-49,07782406",2023-04-05,2,4,0,7,0,1,"0,0",0,0,0,0,0,0,0
"-22,2862227024531","-49,05530437591716",2024-09-16,0,9,0,2,0,0,"0,0",0,0,0,0,0,0,0
"-22,333358033803766","-49,047411041423075",2025-03-17,0,3,0,2,0,1,"0,0",0,0,0,0,0,0,0
"-22,36615441","-49,03840817",2022-01-22,5,1,1,20,1,0,"1,0",0,0,0,0,0,0,1
"-22,3238","-49,0778",2022-08-19,4,8,0,23,0,0,"0,0",0,0,0,0,0,0,0
"-22,31033487","-49,09215256",2025-08-24,6,8,1,16,0,0,"0,0",0,0,0,0,0,0,0
"-22,344897557055216","-49,08887157107739",2023-09-22,4,9,0,11,0,0,"0,0",0,0,0,0,0,0,0
"-22,30307673456554","-49,10049150265582",2022-01-13,3,1,0,23,0,1,"0,0",0,0,0,0,0,0,0
"-22,28224307599412","-49,04434600974144",2025-10-28,1,10,0,15,0,0,"0,0",0,0,0,0,0,0,0
"-22,33686999","-49,06687025",2024-10-14,0,10,0,10,0,1,"0,0",0,0,0,0,0,0,0
"-22,29982704","-49,06383037",2024-08-23,4,8,0,19,0,0,"0,0",0,0,0,0,0,0,0
"-22,3302322889","-49,0587064863",2022-11-18,4,11,0,17,1,0,"0,0",0,0,0,0,0,0,2
"-22,32008989","-49,06851771",2025-11-13,3,11,0,16,0,0,"0,0",0,0,0,0,0,0,0
"-22,187364940334017","-49,11214787598208",2025-03-23,6,3,1,14,0,0,"0,0",0,0,0,0,0,0,0
"-22,34145381","-49,05764594",2023-07-19,2,7,0,1,0,1,"0,0",0,0,0,0,0,0,0
"-22,33971526","-49,06976602",2022-09-20,1,9,0,17,0,0,"0,0",0,0,0,0,0,0,0
"-22,3362887941","-49,0684767391",2023-08-28,0,8,0,0,0,0,"0,0",0,0,0,0,0,0,0
"-22,179518707681744","-49,22257721771403",2022-08-17,2,8,0,14,0,0,"1,0",0,0,0,0,0,0,0
"-22,278716330861464","-49,06806329738554",2023-12-05,1,12,0,0,0,0,"0,0",0,0,0,0,0,0,0
"-22,32290919","-49,01206246",2022-04-27,2,4,0,12,1,1,"0,0",0,0,1,0,1,0,0
"-22,33307884","-49,04854286",2023-04-20,3,4,0,14,1,0,"0,0",0,0,1,0,0,0,0
"-9999,0","-9999,0",2023-08-22,1,8,0,5,0,0,"0,0",0,0,0,0,0,0,0
"-22,3258962","-49,07970414",2022-06-23,3,6,0,18,1,0,"0,0",0,0,0,0,0,0,0
"-22,29371611","-49,07283362",2025-07-05,5,7,1,12,0,0,"1,0",0,0,0,0,0,0,0
"-22,325878","-49,10146529",2022-03-20,6,3,1,6,0,0,"0,0",0,0,0,0,0,0,0
"-22,29784500645762","-49,05935098125805",2022-11-24,3,11,0,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,32342988","-49,05811622",2023-09-04,0,9,0,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,34466203","-49,07778687",2023-03-11,5,3,1,3,1,0,"0,0",0,0,0,0,0,0,0
"-22,247946403706454","-49,19960350723713",2022-12-25,6,12,1,15,0,0,"0,0",0,0,0,0,0,0,0
"-22,33943413","-49,08552636",2023-04-09,6,4,1,18,1,0,"0,0",0,0,0,0,0,0,4
"-22,36138460813164","-49,03280073475705",2023-10-25,2,10,0,8,0,0,"0,0",0,0,0,0,0,0,0
"-22,325878","-49,10146529",2022-09-19,0,9,0,6,0,1,"0,0",0,0,0,0,0,0,0
"-22,30160398","-49,09064283",2023-04-11,1,4,0,11,0,0,"0,0",0,0,0,0,0,0,0
"-22,3258962","-49,07970414",2024-07-11,3,7,0,10,1,0,"0,0",0,0,0,0,0,0,0
"-22,33690469","-49,06682246",2023-06-15,3,6,0,23,0,1,"0,0",0,0,0,0,0,0,0
"-22,30357033","-49,04824533",2023-10-16,0,10,0,19,0,0,"0,0",0,0,0,0,0,0,0
"-22,34525295","-49,06941199",2022-09-22,3,9,0,10,1,0,"0,0",0,0,0,0,0,0,0
"-22,3289957","-49,0688951",2022-10-16,6,10,1,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,3376007390517","-49,00611303145495",2024-10-01,1,10,0,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,365220832555416","-49,057632099069046",2023-05-15,0,5,0,5,0,0,"0,0",0,0,0,0,0,0,0
"-22,33390514","-49,11115077",2024-07-10,2,7,0,12,0,0,"0,0",0,0,0,0,0,0,0
"-22,337653385951388","-48,96790459719175",2022-04-25,0,4,0,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,36972496843047","-49,11692101526866",2023-02-08,2,2,0,20,0,0,"0,0",0,0,0,0,0,0,0
"-22,35237471","-49,0924276",2025-03-27,3,3,0,20,0,0,"0,0",0,0,0,0,0,0,0
"-22,3287918","-49,06859942",2024-01-30,1,1,0,13,0,0,"0,0",0,0,0,0,0,0,0
"-22,30333323","-49,03412741",2022-09-27,1,9,0,20,1,0,"0,0",0,0,0,0,0,0,2
"-22,39264606087169","-49,10038898169508",2023-11-15,2,11,0,13,0,0,"0,0",0,0,0,0,0,0,0
"-22,316304179697255","-49,07165707234267",2025-08-02,5,8,1,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,3112349949","-49,0327887292",2023-11-03,4,11,0,2,0,0,"0,0",0,0,0,0,0,0,0
"-22,236229514507666","-49,161899729994516",2024-06-28,4,6,0,0,0,1,"0,0",0,0,0,0,0,0,0
"-22,31911236331277","-49,02805672290734",2022-04-29,4,4,0,5,0,1,"0,0",0,0,0,0,0,0,0
"-22,34325439","-49,07711639",2022-01-04,1,1,0,12,1,1,"0,0",0,0,0,0,0,0,0
"-22,31988041","-49,06970541",2025-01-16,3,1,0,2,0,0,"0,0",0,0,0,0,0,0,0
"-22,3061241","-49,1070074",2024-08-10,5,8,1,7,0,0,"0,0",0,0,0,0,0,0,0
"-22,31490274022259","-49,0892739293257",2024-06-07,4,6,0,16,0,0,"0,0",0,0,0,0,0,0,0
"-22,31386348","-49,03413038",2025-12-21,6,12,1,7,0,0,"0,0",0,0,0,0,0,0,0
"-22,387807609621603","-49,07765698902146",2022-12-12,0,12,0,14,0,0,"0,0",0,0,0,0,0,0,0
"-22,32393742","-49,07599804",2025-06-02,0,6,0,14,0,0,"0,0",0,0,0,0,0,0,0
"-22,3137583","-49,0332257",2025-04-01,1,4,0,9,0,0,"0,0",0,0,0,0,0,0,0
"-22,22084792314973","-49,20775174515018",2024-07-06,5,7,1,21,0,0,"0,0",0,0,0,0,0,0,0
"-22,35034135","-49,04486816",2022-06-17,4,6,0,19,1,0,"1,0",0,0,0,0,0,0,2
"-22,3547467613228","-49,10012538270979",2022-08-10,2,8,0,21,0,0,"0,0",0,0,0,0,0,0,0
"-22,33059337","-49,07596508",2025-07-24,3,7,0,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,33176993","-49,07265079",2024-05-07,1,5,0,6,0,0,"0,0",0,0,0,0,0,0,0
"-22,306462598777486","-49,09767953580129",2022-03-08,1,3,0,12,0,1,"0,0",0,0,0,0,0,0,0
"-22,3171171","-49,0547877",2024-04-29,0,4,0,9,1,0,"1,0",0,0,0,0,0,0,0
"-22,173535486715785","-49,10255593899953",2024-10-21,0,10,0,11,0,1,"0,0",0,0,0,0,0,0,0
"-22,30173","-49,095036",2024-10-06,6,10,1,5,0,1,"0,0",0,0,0,0,0,0,0
"-22,33964996","-49,09145728",2022-02-06,6,2,1,0,0,0,"0,0",0,0,0,0,0,0,0
"-22,31230125","-49,10982521",2022-06-14,1,6,0,17,1,0,"0,0",0,0,1,0,0,0,1
"-22,299430694832846","-49,01100350451322",2023-12-10,6,12,1,15,0,0,"0,0",0,0,0,0,0,0,0
"-22,316925144678915","-49,10523212218902",2023-02-06,0,2,0,1,0,0,"0,0",0,0,0,0,0,0,0
"-22,31718576","-49,07528091",2025-01-02,3,1,0,15,0,0,"0,0",0,0,0,0,0,0,0
"-22,401170943058837","-49,0749630762113",2025-09-05,4,9,0,2,0,0,"0,0",0,0,0,0,0,0,0
"-22,32327538934067","-49,11909075468315",2024-12-16,0,12,0,11,0,0,"0,0",0,0,0,0,0,0,0
"-22,33619129","-49,06472834",2025-02-08,5,2,1,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,34222285","-49,09368726",2024-07-27,5,7,1,11,0,0,"0,0",0,0,0,0,0,0,0
"-22,34325439","-49,07711639",2025-08-11,0,8,0,21,0,0,"0,0",0,0,0,0,0,0,0
"-22,27999","-49,0887328",2023-08-10,3,8,0,6,0,0,"1,0",0,0,0,0,0,0,0
"-22,329933883331204","-49,089113067933056",2024-05-06,0,5,0,12,0,1,"0,0",0,0,0,0,0,0,0
"-22,168902309547295","-49,156481183388735",2024-01-12,4,1,0,10,0,0,"0,0",0,0,0,0,0,0,0
"-22,30896554534926","-49,06891153554892",2024-08-14,2,8,0,0,0,0,"0,0",0,0,0,0,0,0,0
"-22,32013821","-49,06848566",2024-08-10,5,8,1,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,172196083850544","-49,06164194865258",2022-02-23,2,2,0,13,0,0,"0,0",0,0,0,0,0,0,0
"-22,305098640583665","-49,02562072670983",2024-03-31,6,3,1,14,0,0,"0,0",0,0,0,0,0,0,0
"-22,33278024","-49,07130193",2023-11-28,1,11,0,11,0,0,"0,0",0,0,0,0,0,0,0
"-22,457833745599647","-49,004736221628804",2023-07-30,6,7,1,21,0,0,"0,0",0,0,0,0,0,0,0
"-22,32905654","-49,06537483",2024-03-30,5,3,1,5,0,0,"0,0",0,0,0,0,0,0,0
"-22,249553092901067","-49,07750831509505",2023-09-11,0,9,0,17,0,0,"0,0",0,0,0,0,0,0,0
"-22,32194564","-49,11447932",2022-10-01,5,10,1,16,1,0,"0,0",0,0,0,0,0,0,0
"-22,33062774","-49,07612091",2024-01-09,1,1,0,14,0,1,"0,0",0,0,0,0,0,0,0
"-22,35803702619756","-49,0382052361684",2025-01-06,0,1,0,21,0,0,"0,0",0,0,0,0,0,0,0
"-22,332223552873","-49,035547989225776",2023-09-03,6,9,1,19,0,1,"0,0",0,0,0,0,0,0,0
"-22,309478094059525","-49,01364816726168",2023-10-09,0,10,0,19,0,1,"0,0",0,0,0,0,0,0,0
"-22,33681631","-49,08620024",2025-06-07,5,6,1,0,0,1,"0,0",0,0,0,0,0,0,0
"-22,22324122135079","-49,20383678572599",2025-11-23,6,11,1,8,0,0,"0,0",0,0,0,0,0,0,0
"-22,23094631125801","-49,22775445792425",2024-01-12,4,1,0,19,0,0,"0,0",0,0,0,0,0,0,0
"-22,328592","-49,000298",2022-04-05,1,4,0,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,32436833","-49,05792094",2022-10-10,0,10,0,7,0,0,"0,0",0,0,0,0,0,0,0
"-22,28968713","-49,05359953",2024-10-22,1,10,0,7,0,0,"0,0",0,0,0,0,0,0,0
"-22,30839363","-49,10782734",2025-11-22,5,11,1,10,0,0,"0,0",0,0,0,0,0,0,0
"-22,32008989","-49,06851771",2023-04-25,1,4,0,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,30452841020547","-49,081538330645266",2023-05-01,0,5,0,10,0,0,"0,0",0,0,0,0,0,0,0
"-22,355305274698832","-49,10799351633078",2024-09-01,6,9,1,6,0,0,"0,0",0,0,0,0,0,0,0
"-22,3843315","-49,025917",2023-06-28,2,6,0,20,0,0,"1,0",0,0,0,0,0,0,0
"-22,301533","-49,09825939",2022-06-21,1,6,0,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,22433257905297","-49,156490615789956",2023-12-31,6,12,1,9,0,1,"0,0",0,0,0,0,0,0,0
"-22,309819162188607","-49,076377179376344",2024-01-28,6,1,1,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,303771418889426","-49,00639980539565",2024-07-02,1,7,0,15,0,1,"0,0",0,0,0,0,0,0,0
"-22,30954951","-49,08641905",2022-01-05,2,1,0,14,0,0,"0,0",0,0,0,0,0,0,0
"-22,32591344","-49,07969876",2023-10-21,5,10,1,5,0,0,"0,0",0,0,0,0,0,0,0
"-22,151943732228087","-49,20572085908248",2022-08-06,5,8,1,17,0,0,"0,0",0,0,0,0,0,0,0
"-22,32738967","-49,08422685",2025-10-05,6,10,1,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,33189429","-49,07790756",2022-07-13,2,7,0,22,0,0,"0,0",0,0,0,0,0,0,0
"-22,193090929912138","-48,97050106914086",2025-01-03,4,1,0,14,0,0,"0,0",0,0,0,0,0,0,0
"-22,27776","-49,06506",2025-12-06,5,12,1,1,0,0,"0,0",0,0,0,0,0,0,0
"-22,28700748499088","-49,07952906261584",2022-05-11,2,5,0,14,0,0,"0,0",0,0,0,0,0,0,0
"-22,3395157","-49,0428896",2025-01-18,5,1,1,18,1,0,"0,0",0,0,0,0,0,0,0
"-22,33725176","-49,0528189",2022-03-11,4,3,0,7,0,0,"0,0",0,0,0,0,0,0,0
"-22,271330004768213","-49,04259854028372",2024-06-18,1,6,0,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,28069394612038","-49,08492191041946",2024-11-04,0,11,0,0,0,0,"0,0",0,0,0,0,0,0,0
"-22,3308275","-49,0780593",2024-02-23,4,2,0,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,33442628","-49,0962868",2022-02-11,4,2,0,18,1,0,"0,0",0,0,0,0,0,0,0
"-22,31373341","-49,03378304",2022-03-10,3,3,0,16,0,1,"0,0",0,0,0,0,0,0,0
"-22,32483888","-49,09880317",2024-12-18,2,12,0,23,1,0,"0,0",0,0,0,0,0,0,0
"-22,33030516","-49,06670892",2025-10-13,0,10,0,5,0,0,"0,0",0,0,0,0,0,0,0
"-22,35495449","-49,03442107",2022-06-18,5,6,1,0,1,1,"1,0",0,0,0,0,0,0,1
"-22,14242534300415","-49,218481503762554",2023-04-11,1,4,0,0,0,0,"0,0",0,0,0,0,0,0,0
"-22,328728","-49,066933",2024-06-22,5,6,1,18,0,0,"0,0",0,0,0,0,0,0,0
"-22,3258962","-49,07970414",2024-05-18,5,5,1,16,1,0,"0,0",0,0,0,0,0,0,0
"-22,37950005514989","-49,06290552824299",2025-11-25,1,11,0,18,0,0,"0,0",0,0,0,0,0,0,0
"-22,206768768140094","-49,19046079310482",2022-07-08,4,7,0,10,0,0,"0,0",0,0,0,0,0,0,0
"-22,316068318733986","-49,12432493185841",2023-12-22,4,12,0,15,0,0,"0,0",0,0,0,0,0,0,0
"-22,345652165866145","-49,05721607384321",2025-02-14,4,2,0,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,29525188976727","-49,1446602835075",2025-01-10,4,1,0,15,0,0,"0,0",0,0,0,0,0,0,0
"-22,384336931106706","-49,019479116760145",2023-12-10,6,12,1,5,0,0,"0,0",0,0,0,0,0,0,0
"-22,321797846229675","-49,03250237030644",2025-12-24,2,12,0,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,25677470319343","-49,05755535200074",2024-11-07,3,11,0,23,0,0,"0,0",0,0,0,0,0,0,0
"-22,32008989","-49,06851771",2023-07-20,3,7,0,9,1,0,"0,0",0,1,1,0,0,0,0
"-22,33002040577044","-49,07809942256493",2024-03-20,2,3,0,13,0,1,"0,0",0,0,0,0,0,0,0
"-22,30277893677154","-49,04933942482449",2025-06-07,5,6,1,12,0,0,"0,0",0,0,0,0,0,0,0
"-22,26914204","-49,07268417",2025-04-13,6,4,1,9,0,0,"0,0",0,0,0,0,0,0,0
"-22,295336469969058","-49,04119649420846",2022-06-09,3,6,0,2,0,0,"0,0",0,0,0,0,0,0,0
"-22,3258962","-49,07970414",2022-02-12,5,2,1,10,0,0,"0,0",0,0,0,0,0,0,0
"-22,401380619767483","-49,053547446390446",2024-10-14,0,10,0,20,0,0,"0,0",0,0,0,0,0,0,0
"-22,33203581","-49,08687781",2023-03-03,4,3,0,4,0,0,"0,0",0,0,0,0,0,0,0
"-22,318887632521122","-49,05043550800761",2025-05-11,6,5,1,10,0,0,"0,0",0,0,0,0,0,0,0
"-22,31770421","-49,07629908",2022-10-08,5,10,1,11,1,0,"0,0",0,0,0,0,0,0,0
"-22,30603853","-49,05611711",2024-02-21,2,2,0,8,1,0,"0,0",0,0,1,0,0,0,1
"-22,2599058","-49,0588149",2022-08-13,5,8,1,6,0,0,"1,0",0,0,0,0,0,0,0
"-22,3259028381","-49,0912876619",2022-12-22,3,12,0,21,1,0,"0,0",0,0,1,0,0,0,1
"-22,328838426946504","-49,07977299644868",2024-03-18,0,3,0,3,0,0,"0,0",0,0,0,0,0,0,0
"-22,38916755","-49,0230428",2023-03-09,3,3,0,9,0,1,"1,0",0,0,0,0,0,0,0
